sr,rr,t,lm,bo,rem,sh,hr,sl
,,,,100.0,,,79.13663280898183,4
,,,,98.94983713882672,,,105.13419766785196,1
,,,,98.10732550796058,,,107.59991507363334,4
,,,,97.7996740788704,,,55.93945080531632,2
,,,,99.40644979373486,,,70.46651442274975,
,,,,98.15382673061532,,,77.99236497936137,1
,,,,94.33900243809823,,,83.34681754135714,4
,,,,96.81109534971549,,,78.01196870967838,2
,,,,100.0,,,60.7782904732471,4
,,,,94.28304819030689,,,60.11534757546019,4
,,,,98.6874799325399,,,51.88122863943983,0
,,,,99.09587802318576,,,44.691082011902125,3
,,,,97.82674832495852,,,51.53922009929138,2
,,,,96.6526681527526,,,92.42282936278806,1
,,,,95.87976512993122,,,85.65417808764116,2
,,,,98.37927966006058,,,83.29917240188155,4
,,,,97.37888644559766,,,71.65927379465434,2
,,,,100.0,,,74.3774010889486,3
,,,,98.95667515508556,,,70.9695386545076,0
,,,,97.21047739974534,,,51.19597103782292,0
,,,,98.59509968172516,,,84.71530077766205,2
,,,,96.6464889531501,,,87.7901843449816,0
,,,,97.63224302014603,,,57.745043497924776,0
,,,,94.4392871955703,,,,0
,,,,97.28324640558252,,,,4
,,,,99.0899159079284,,,80.14423146163334,1
,,,,97.66298953859445,,,,4
,,,,99.7855341386072,,,96.20359551637388,1
,,,,100.0,,,59.13134079570818,1
,,,,99.43568866634868,,,73.77008069042516,2
,,,,100.0,,,59.99220899477464,0
,,,,100.0,,,61.07263108976199,0
,,,,98.07032357648109,,,68.55305343002095,0
,,,,97.59399975077532,,,96.60533917736052,0
,,,,97.18408676020208,,,91.5722734943993,2
,,,,96.58194816307405,,,73.87764830381755,4
,,,,98.66319225142958,,,42.65847362777481,0
,,,,97.26966504272612,,,80.89167289098047,2
,,,,95.31730486466736,,,80.54508231988113,3
,,,,99.59607767079446,,,60.99609591079653,2
,,,,96.83707841445045,,,,
,,,,94.984917261701,,,60.70764050824303,1
,,,,100.0,,,87.41608483172702,2
,,,,100.0,,,78.61598101852624,4
,,,,95.71357582965648,,,53.10277618898907,0
,,,,96.9274259652917,,,69.57785202691933,3
,,,,96.39041282531834,,,77.16977087310674,4
,,,,96.7147504678654,,,79.50236964670572,2
,,,,93.8466084143144,,,90.4976571205347,2
,,,,97.16301112199832,,,92.3666089527178,3
,,,,97.24432217039475,,,71.42062804172625,0
,,,,100.0,,,83.38982812235517,1
,,,,98.28101395657426,,,99.11903900395538,0
,,,,96.91913206111258,,,59.72003555086637,0
,,,,98.4426487268236,,,65.8805969069857,4
,,,,95.30022278923514,,,50.17297551931996,2
,,,,98.15286956579492,,,65.52851654418842,0
,,,,96.67452482901832,,,78.08672156658636,2
,,,,98.25425614264466,,,43.257806400208096,3
,,,,98.92270558488056,,,81.55567492693217,0
,,,,96.89593089163628,,,67.91483450320382,0
,,,,98.54415501757536,,,74.05989356236564,4
,,,,96.61719850491563,,,57.46692029188248,4
,,,,95.88854951815031,,,73.46608819395865,2
,,,,99.83134577576008,,,100.18799497405628,0
,,,,100.0,,,69.00293752170505,3
,,,,98.41353960125198,,,41.805945308034666,2
,,,,99.56203631497888,,,93.20658417946238,2
,,,,,,,83.13671770081943,2
,,,,,,,76.41064186491539,0
,,,,100.0,,,83.5207823446797,0
,,,,99.20760233944634,,,76.23774259125392,3
,,,,97.74467510761744,,,99.64899359864484,3
,,,,95.33208160866344,,,86.27999292873518,1
,,,,99.08704859885025,,,68.15362901232749,2
,,,,99.11195843194012,,,97.37932412483572,4
,,,,100.0,,,102.29977296718646,0
,,,,97.3526093193258,,,88.65545927516918,3
,,,,96.86054886901208,,,81.10394383393269,2
,,,,96.47848175944232,,,62.18854675240861,1
,,,,96.14972115471345,,,85.28488516052353,4
,,,,98.98467025036716,,,80.82039297013611,3
,,,,97.92975863635064,,,74.5979581938019,0
,,,,98.93481238003214,,,85.48902204194086,2
,,,,,,,76.30586331320887,1
,,,,97.17085757897657,,,83.23174562381195,2
,,,,96.2527075193236,,,90.53743175957705,2
,,,,100.0,,,55.03358251732374,3
,,,,98.44996464278522,,,59.62986905920779,1
,,,,100.0,,,61.31667248105812,0
,,,,98.94956608277812,,,104.10014113861402,2
,,,,97.2691134697619,,,84.50212099163377,3
,,,,97.1747753736352,,,85.89928821079845,0
,,,,96.3974330543938,,,91.94157075028104,1
,,,,100.0,,,59.300183710121374,4
,,,,100.0,,,44.42579392470819,3
,,,,97.38528754210724,,,74.05706755720935,2
,,,,99.32338669024443,,,88.4635794028462,3
,,,,97.29536935095854,,,72.0361055905058,3
,,,,95.0289147336227,,,54.4509254320955,0
,,,,96.85995512663192,,,61.42158253587266,4
,,,,99.45671048741218,,,57.31112999556828,1
,,,,100.0,,,65.81453344908172,0
,,,,,,,57.60929324076085,0
,,,,96.63349274904822,,,77.20168519093482,0
,,,,95.74641507579705,,,66.78627890080428,4
,,,,97.3681487134434,,,84.5014834037814,1
,,,,97.50954210583312,,,60.35283081800055,4
,,,,97.50066043590252,,,78.8302033161769,0
,,,,95.65593004632596,,,74.4360127070707,1
,,,,98.71030807362597,,,80.94043416361916,2
,,,,98.19894064963728,,,83.05070379448219,2
,,,,97.44063648015272,,,84.65466938992836,
,,,,98.0053524575182,,,87.46135756351958,4
,,,,99.06570981070423,,,83.13436536278806,0
,,,,99.10646251249425,,,79.46799008721086,4
,,,,100.0,,,64.99914474136864,3
,,,,100.0,,,87.76105572838648,0
,,,,99.03213032578137,,,204.0678112444548,
,,,,97.68036462746936,,,70.62130017091862,0
,,,,96.70922233795008,,,62.07520180643594,0
,,,,99.71693636132666,,,61.7627795242923,1
,,,,95.63365439853204,,,70.24497796407522,1
,,,,98.17149612089705,,,71.50456509707787,4
,,,,96.13152246357892,,,62.796665217785815,0
,,,,99.9535807472586,,,75.32944898324888,4
,,,,99.6192826045919,,,77.35141047652688,2
,,,,98.059714852416,,,66.82681673739401,3
,,,,100.0,,,109.3445870822265,0
,,,,96.51543569979206,,,79.99047415054561,2
,,,,98.89460536527218,,,76.77397348997276,2
,,,,99.10896396856567,,,64.860660835353,2
,,,,,,,77.06762794321993,1
,,,,97.4449983584938,,,78.61203955598633,4
,,,,98.22365836143348,,,,2
,,,,100.0,,,96.2797650965922,0
,,,,98.09417207250478,,,49.47792841933193,0
,,,,99.3060266756502,,,69.29431042414802,3
,,,,94.78695157333976,,,85.70753089588679,0
,,,,97.71030753005437,,,61.5500602829532,1
,,,,100.0,,,51.79990998375173,1
,,,,96.99581802845884,,,67.2166519527193,1
,,,,96.89032217418114,,,90.65904255634074,0
,,,,100.0,,,61.90560108748586,0
,,,,96.78377899945868,,,69.65359952658306,0
,,,,96.5464609020928,,,81.32223100078551,2
,,,,99.4076030305544,,,66.31045640662654,3
,,,,100.0,,,68.40073266642952,3
,,,,99.8401583866184,,,65.21924642307117,1
,,,,98.14115432919918,,,66.48330932619875,1
,,,,100.0,,,,2
,,,,97.61870874720736,,,71.1407454198926,4
,,,,96.99816662808232,,,90.96350721575864,0
,,,,100.0,,,98.74213907004588,0
,,,,100.0,,,93.74722931789702,3
,,,,97.28103839071504,,,77.0654344181097,1
,,,,100.0,,,99.88275070526046,4
,,,,100.0,,,109.54289149751033,0
,,,,97.69584549207605,,,77.71916698415336,1
,,,,98.33001876904238,,,60.14153476031417,1
,,,,95.62919906344888,,,94.67904865052402,1
,,,,97.97586522225102,,,56.9477200106899,3
,,,,96.82394167408007,,,61.70236890193832,3
,,,,97.59043880384904,,,43.76198801343205,0
,,,,95.37056183700626,,,85.91120028777098,4
,,,,100.0,,,40.26833511660831,2
,,,,100.0,,,89.89276622763403,3
,,,,100.0,,,102.14163482196489,3
,,,,98.0785596316396,,,100.91664056169124,2
,,,,97.37726901607832,,,56.01268490037129,3
,,,,98.60902809228958,,,,3
,,,,98.74212930084975,,,65.36272186036638,3
,,,,100.0,,,88.18788279639803,1
,,,,98.36863046554971,,,,2
,,,,98.23100844209922,,,84.9674922682284,0
,,,,99.59933518027717,,,82.9200793229558,2
,,,,94.2807677446852,,,,1
,,,,100.0,,,67.82933743674106,0
,,,,99.5180892333031,,,63.33037151644345,4
,,,,98.92694542352775,,,57.16303797661836,2
,,,,99.2776237124575,,,81.4944887627229,4
,,,,99.866755261772,,,72.30673366359937,4
,,,,100.0,,,87.37468596675144,3
,,,,97.2908410283011,,,68.24175869117892,4
,,,,100.0,,,84.43173149445477,0
,,,,98.88020744838616,,,69.24215685776845,4
,,,,96.48123956328033,,,72.55942738671264,4
,,,,100.0,,,73.98014663542749,0
,,,,98.75817771368358,,,49.49547626699041,0
,,,,98.80336249831196,,,72.90022770845398,4
,,,,98.52624362828703,,,83.43214234336124,3
,,,,98.97476865751533,,,60.17832634672135,3
,,,,99.776863860198,,,103.65184039897936,0
,,,,97.2117526840349,,,75.0732861139529,1
,,,,97.94364244456456,,,65.59796733642072,2
,,,,100.0,,,65.14118964664982,3
,,,,96.14173339441906,,,95.55767338926712,0
,,,,100.0,,,62.62789812837261,4
,,,,98.09848852990726,,,79.47145751987081,2
,,,,100.0,,,88.24554257588325,3
,,,,99.17919701213648,,,83.31323607119415,1
,,,,97.22368974694405,,,66.55984053647964,1
,,,,97.22034479136828,,,87.5883261166638,0
,,,,96.72813073338878,,,77.3366468380125,0
,,,,95.79555931112031,,,49.20087122096382,1
,,,,98.33980634162758,,,93.34898408770964,4
,,,,98.5009964443862,,,65.79621266564521,4
,,,,99.36283292121576,,,72.36594367894293,1
,,,,97.55919391323783,,,79.6419806483802,2
,,,,99.30650211112555,,,67.0216209699389,1
,,,,100.0,,,86.3536158298979,4
,,,,100.0,,,58.44239360974328,0
,,,,96.37212719489555,,,66.38429236321971,2
,,,,100.0,,,93.385848028583,0
,,,,98.90689024010646,,,75.37915519722704,1
,,,,98.76399522781932,,,59.14778728776914,0
,,,,97.45625514614852,,,76.18092325554302,1
,,,,100.0,,,81.0248065101067,1
,,,,98.76605045461535,,,51.20971116257528,2
,,,,95.70864039195833,,,99.8142638169785,2
,,,,94.76290124324038,,,101.84105346459788,3
,,,,98.33391483290936,,,76.80001114672443,2
,,,,99.19730135781144,,,71.9987751058686,3
,,,,96.88543609444336,,,75.34416132020188,0
,,,,97.51382744909422,,,88.39576477706036,1
,,,,100.0,,,81.78914024467154,1
,,,,97.56772093950173,,,78.58842300858747,4
,,,,,,,95.73495120456572,
,,,,97.17145976509792,,,91.96408188842776,0
,,,,100.0,,,60.60129472440671,1
,,,,98.86835895447764,,,88.31093747884333,4
,,,,98.46369320473104,,,92.27430910221248,4
,,,,100.0,,,79.17389547943563,0
,,,,95.34777359845889,,,83.98550125925573,3
,,,,99.5212605320048,,,70.38842878364737,3
,,,,95.15418360204784,,,56.93369651210949,3
,,,,98.49868647950912,,,,2
,,,,98.4203491257384,,,54.90807031623351,4
,,,,99.01125139958609,,,100.21888139674762,1
,,,,94.8752837749748,,,74.02126415998256,3
,,,,98.79884534084722,,,93.71159443051064,0
,,,,100.0,,,75.34373982657196,1
,,,,97.1013047807834,,,89.0611616931025,3
,,,,96.97712135976248,,,,3
,,,,97.28180301865338,,,64.959350876756,0
,,,,99.98394998948324,,,77.01179382170469,3
,,,,96.70208009263132,,,72.85604387415118,3
,,,,97.57084624523915,,,84.64470686002487,1
,,,,99.9199217971289,,,77.12311831260344,2
,,,,96.66703969749892,,,79.2923532584932,0
,,,,100.0,,,59.61192717601573,2
,,,,97.1898167443804,,,55.82802180081609,4
,,,,98.01484316317335,,,76.05941743047512,0
,,,,100.0,,,77.7232816656578,0
,,,,99.95996263755744,,,59.2264906927724,3
,,,,97.45911576283868,,,83.57334856558143,2
,,,,96.46847465072122,,,84.22566902964039,1
,,,,100.0,,,77.34200301290439,3
,,,,97.81446190009832,,,75.23607869598477,1
,,,,99.11321382005882,,,55.98754626135741,2
,,,,99.64375516195156,,,55.7360488507174,3
,,,,96.78761001517756,,,80.92063421404644,0
,,,,95.60193475806128,,,,3
,,,,99.41953640326052,,,63.63355349365686,0
,,,,95.38519542621184,,,79.18180707336549,3
,,,,96.2307424762516,,,105.56478746358452,0
,,,,,,,69.0383835807358,4
,,,,98.97261541613344,,,105.76018009990948,4
,,,,98.88073916031234,,,73.85615555526105,2
,,,,97.1849231304965,,,83.45779807591491,3
,,,,100.0,,,89.39574266746703,3
,,,,96.34377221644378,,,90.48776209801171,2
,,,,94.12746261493491,,,80.08597062678083,1
,,,,94.70423728575466,,,71.55471422698935,1
,,,,98.3589474092375,,,87.42100476875319,0
,,,,98.01444136972798,,,81.36011142600472,2
,,,,99.5334518894051,,,68.4620132097894,4
,,,,99.33447640126631,,,96.13631750324863,4
,,,,97.95254292795693,,,81.86097956754314,3
,,,,,,,63.76215207841659,0
,,,,96.92861579958972,,,62.007624502108925,
,,,,97.07756321110396,,,104.38374936123516,0
,,,,100.0,,,67.6107744959127,2
,,,,97.80868227289776,,,86.29417578795456,4
,,,,100.0,,,80.65280827373718,3
,,,,98.41928728759731,,,85.78424365514033,2
,,,,97.85475700206644,,,103.67720384840024,0
,,,,97.06998331634416,,,89.95974121775801,0
,,,,99.04365890325396,,,87.53656085766214,0
,,,,95.97466573937184,,,72.04690882255419,3
,,,,97.94162693161998,,,65.03140179275013,0
,,,,98.22193360889553,,,111.29198523360816,0
,,,,98.40127114861684,,,74.3724571542864,2
,,,,,,,73.39966422504908,2
,,,,97.2337183359532,,,79.3318928278004,2
,,,,98.6275313468736,,,77.87182666687244,1
,,,,98.45330314288135,,,98.8916432155709,3
,,,,100.0,,,83.09410252546488,0
,,,,97.59617372585556,,,55.35113520050854,1
,,,,95.64819025041382,,,65.10542918220126,4
,,,,97.07265201300017,,,75.16064114159127,4
,,,,95.9080955900011,,,90.3846164496943,3
,,,,100.0,,,52.19355221783821,1
,,,,99.61092404788812,,,82.4082404356424,4
,,,,,,,85.96969173593459,2
,,,,98.79631100254626,,,88.2354963636374,1
,,,,97.8527807354974,,,209.77392353062743,2
,,,,95.28095488459208,,,228.4980779780263,0
,,,,97.13198555112764,,,62.77481335732404,0
,,,,93.20237504464328,,,89.18238493067214,2
,,,,99.39102641732592,,,74.07531109796722,2
,,,,98.27498682464848,,,75.643283988366,0
,,,,98.155010886149,,,75.47658338904475,2
,,,,96.5661550817608,,,84.75182421945168,3
,,,,97.80360861033984,,,58.42790611729564,0
,,,,99.20748577125302,,,,0
,,,,98.79159717222232,,,88.06293133394321,
,,,,95.81639246616918,,,70.47775130718745,4
,,,,96.6147712010379,,,75.03701493858057,1
,,,,99.3326903071775,,,62.10831421746962,1
,,,,97.46817296140586,,,,4
,,,,100.0,,,77.96122262749502,0
,,,,96.07264261907883,,,78.0580879124192,0
,,,,97.6164832743747,,,69.94405825688955,4
,,,,97.25276424167804,,,56.25331431385138,3
,,,,97.56851463574247,,,81.85586095060721,0
,,,,,,,69.58043778447686,3
,,,,94.3092907500219,,,63.759878243225934,1
,,,,99.13822691261608,,,94.13897978791088,0
,,,,100.0,,,60.37267876445792,2
,,,,97.0744197845873,,,83.42876414212515,4
,,,,98.57435467642752,,,52.506924765397386,2
,,,,97.66878459249205,,,53.4567629464216,3
,,,,97.65398138393738,,,82.24017612143903,2
,,,,96.77722855445944,,,69.95794891125878,2
,,,,99.39127370873852,,,57.46728311987658,
,,,,98.50093982468064,,,89.24903127135772,4
,,,,96.68102451435436,,,80.5697237573074,4
,,,,99.55586019576944,,,,4
,,,,100.0,,,,3
,,,,100.0,,,59.041731547479664,1
,,,,97.6993104056362,,,49.38159697591962,4
,,,,96.3101988107197,,,62.69158585645794,0
,,,,96.26600068352556,,,74.37296628372556,4
,,,,97.04547745876523,,,76.16064491429206,2
,,,,97.1784732401663,,,50.4770214516758,0
,,,,99.74013612020865,,,53.80347537401149,0
,,,,94.26093834448264,,,63.5864132997026,3
,,,,97.87571938351611,,,64.54473653645557,1
,,,,96.96832572443093,,,86.42698250928866,3
,,,,96.55580898351498,,,68.80017621827108,3
,,,,99.03666454035904,,,86.13944990871184,2
,,,,96.67334816877806,,,91.4373725397626,1
,,,,97.7220205977842,,,83.33505754286267,1
,,,,99.7295153226592,,,,3
,,,,97.42532082056243,,,70.43974657101016,3
,,,,100.0,,,72.50541325637515,3
,,,,96.40104040269156,,,74.18364336171261,3
,,,,92.28299628754594,,,43.76731383407483,0
,,,,,,,63.53871698604449,0
,,,,98.62350473985111,,,54.56633684212444,0
,,,,100.0,,,61.10156097027786,1
,,,,98.85855747205076,,,71.11966571917641,1
,,,,100.0,,,63.87671094057779,0
,,,,98.62406549402992,,,62.20481154996262,2
,,,,100.0,,,72.03045837268084,3
,,,,99.68140254022822,,,67.61688313547933,0
,,,,96.82938080841458,,,77.9953486298018,3
,,,,97.1019647917193,,,68.70215713328449,1
,,,,97.51756922426377,,,51.48586481922384,4
,,,,100.0,,,59.53376521783728,0
,,,,96.8714571118096,,,70.07923990915592,2
,,,,98.84493321148504,,,68.28036798345624,4
,,,,98.21073307947022,,,53.7977659530828,2
,,,,98.46238471268488,,,85.14870630208111,4
,,,,98.11746120475306,,,79.68335182295485,3
,,,,97.26790198684604,,,65.988112031352,3
,,,,95.75205810584352,,,72.5446385533638,3
,,,,96.1306049108574,,,58.9218971854003,0
,,,,99.49227602165227,,,87.79601800648967,2
,,,,98.94086994476142,,,106.0339553463169,2
,,,,98.41971201294638,,,65.33119594249538,2
,,,,100.0,,,93.3589852329919,2
,,,,100.0,,,62.088116943719584,0
,,,,96.11792708833823,,,67.02057813908642,2
,,,,100.0,,,96.5053534775618,4
,,,,95.60041793565196,,,73.20241444670934,0
,,,,97.12599275200913,,,85.30475530104607,0
,,,,98.32933773458258,,,70.95808636800747,1
,,,,99.68262025104806,,,47.95896554972781,4
,,,,95.47758807962296,,,110.06117704615544,3
,,,,98.15848213152503,,,71.74840280648023,4
,,,,98.23442877755292,,,,3
,,,,95.07563020468872,,,64.01208420281803,4
,,,,98.87604076783938,,,86.70197435870261,4
,,,,97.75467944981004,,,85.59879463134699,4
,,,,99.14303384556624,,,51.641179910829166,1
,,,,97.05847328272718,,,77.56649380957313,2
,,,,97.25456561664402,,,88.15651503788936,1
,,,,100.0,,,93.00655300009548,2
,,,,96.43542061683809,,,84.69673465856721,2
,,,,97.6361302875849,,,86.0150620239858,3
,,,,96.97641038874164,,,66.89859440619911,3
,,,,98.26948012145606,,,56.56441947087052,0
,,,,98.59672376919602,,,70.33689277684567,0
,,,,100.0,,,56.223519200791145,2
,,,,96.89806623290448,,,63.9145337099238,4
,,,,97.4937375585578,,,,1
,,,,98.49022084091268,,,60.88943216578833,4
,,,,94.40914594398784,,,82.984293816209,0
,,,,100.0,,,59.80909104880661,2
,,,,91.51402594087308,,,102.53370656784126,0
,,,,99.43884926385316,,,89.8372506021386,4
,,,,100.0,,,92.8424060182524,3
,,,,99.21098840706584,,,64.66265615802973,0
,,,,99.40094384355086,,,78.00444847195935,4
,,,,98.21268730816452,,,59.35657959591427,4
,,,,96.32709894536224,,,78.26033691167956,2
,,,,99.57790630832352,,,48.48418703091922,3
,,,,95.1862026486919,,,90.93445322866944,3
,,,,95.63638957869944,,,65.32657014242677,4
,,,,97.08978453180234,,,79.54267258900846,1
,,,,99.04468115049204,,,82.32711226547721,4
,,,,95.52570776693383,,,66.69053931958948,4
,,,,99.34833659382438,,,63.02608606701395,3
,,,,98.8785005107129,,,73.19688397806432,3
,,,,98.15981903508654,,,87.04448525711267,0
,,,,94.66447714015403,,,72.79521857067415,3
,,,,99.84259906975493,,,84.04436678945083,4
,,,,97.50919205764131,,,86.91137308749688,0
,,,,97.8590894406229,,,72.11320677358621,1
,,,,97.02005860671728,,,73.30985247897802,0
,,,,94.87638562699696,,,77.08211068108109,4
,,,,96.02612334680384,,,256.377377355097,1
,,,,99.90106415068624,,,69.85077608556047,3
,,,,100.0,,,92.066257887432,2
,,,,99.10579861705244,,,78.8269117789196,3
,,,,99.50835589962288,,,63.95083599738723,3
,,,,100.0,,,74.37009223157098,0
,,,,100.0,,,58.19048947194459,0
,,,,99.18354836774076,,,54.80989092579979,3
,,,,96.80252769031132,,,84.10273872831088,3
,,,,94.04359296295628,,,86.96653381957158,3
,,,,98.1261436936378,,,74.50464380434622,2
,,,,98.34877439554432,,,,0
,,,,100.0,,,66.34854499042632,1
,,,,99.3294973535354,,,77.54819137701637,3
,,,,98.41314924612465,,,104.72218156296684,4
,,,,96.2233703738721,,,90.14545080380256,1
,,,,98.17567642103724,,,73.859140066097,0
,,,,100.0,,,72.5521596785862,3
,,,,97.58779058707684,,,69.35413492842748,1
,,,,95.42835370591372,,,53.83398966239356,1
,,,,96.2852439770538,,,67.75630729157413,2
,,,,95.28620171298684,,,85.11347688755188,3
,,,,96.62456158006192,,,61.019726047874606,
,,,,95.72270358701508,,,70.79914018223302,2
,,,,99.09899930559136,,,58.22728286680714,0
,,,,99.37189667189948,,,86.78166945082762,1
,,,,100.0,,,55.90152557792702,4
,,,,97.89888803054568,,,83.89016860892754,0
,,,,97.86363977614312,,,90.42960915109622,2
,,,,98.69093638079974,,,70.14936231143292,0
,,,,96.8749290016498,,,64.69614876810967,1
,,,,95.74569173764388,,,82.12676930007608,1
,,,,96.19585598923784,,,99.03637718439607,2
,,,,99.21642421226473,,,95.12516341574982,2
,,,,99.83424054333132,,,73.8935933809142,
,,,,100.0,,,61.75226145777629,3
,,,,95.94612584949108,,,71.51861296465974,0
,,,,95.85696187618151,,,49.65136710285687,1
